time,EMA
2007-08-01,69.1144
2007-07-31,69.0149
2007-07-30,68.9321
2007-07-27,68.7958
2007-07-26,68.6421
2007-07-25,68.4732
2007-07-24,68.2799
2007-07-23,68.1085
2007-07-20,67.9308
2007-07-19,67.7705
2007-07-18,67.5929
2007-07-17,67.4755
2007-07-16,67.3599
2007-07-13,67.2568
2007-07-12,67.1658
2007-07-11,67.0638
2007-07-10,66.9622
2007-07-09,66.8648
2007-07-06,66.7609
2007-07-05,66.6541
2007-07-03,66.5582
2007-07-02,66.4800
2007-06-29,66.4212
2007-06-28,66.3580
2007-06-27,66.2841
2007-06-26,66.2157
2007-06-25,66.1473
2007-06-22,66.0806
2007-06-21,66.0213
2007-06-20,65.9320
2007-06-19,65.8489
2007-06-18,65.7574
2007-06-15,65.6798
2007-06-14,65.6037
2007-06-13,65.5427
2007-06-12,65.4902
2007-06-11,65.4470
2007-06-08,65.3912
2007-06-07,65.3363
2007-06-06,65.2972
2007-06-05,65.2492
2007-06-04,65.1545
2007-06-01,65.0526
2007-05-31,64.9445
2007-05-30,64.8335
2007-05-29,64.7157
2007-05-25,64.6093
2007-05-24,64.5104
2007-05-23,64.4259
2007-05-22,64.3180
2007-05-21,64.1930
2007-05-18,64.0609
2007-05-17,63.9134
2007-05-16,63.7987
2007-05-15,63.6742
2007-05-14,63.5612
2007-05-11,63.4359
2007-05-10,63.3026
2007-05-09,63.1840
2007-05-08,63.0670
2007-05-07,62.9622
2007-05-04,62.8677
2007-05-03,62.7686
2007-05-02,62.6696
2007-05-01,62.5763
2007-04-30,62.4685
2007-04-27,62.3713
2007-04-26,62.2859
2007-04-25,62.2025
2007-04-24,62.1098
2007-04-23,62.0549
2007-04-20,62.0424
2007-04-19,62.0380
2007-04-18,62.0374
2007-04-17,62.0300
2007-04-16,61.9917
2007-04-13,61.9650
2007-04-12,61.9544
2007-04-11,61.9338
2007-04-10,61.9195
2007-04-09,61.8877
2007-04-05,61.8531
2007-04-04,61.8191
2007-04-03,61.7886
2007-04-02,61.7589
2007-03-30,61.7404
2007-03-29,61.7342
2007-03-28,61.7238
2007-03-27,61.7172
2007-03-26,61.7043
2007-03-23,61.6875
2007-03-22,61.6700
2007-03-21,61.6500
2007-03-20,61.6274
2007-03-19,61.6157
2007-03-16,61.6106
2007-03-15,61.6152
2007-03-14,61.6172
2007-03-13,61.6152
2007-03-12,61.6271
2007-03-09,61.6206
2007-03-08,61.6250
2007-03-07,61.6332
2007-03-06,61.6291
2007-03-05,61.6267
2007-03-02,61.6508
2007-03-01,61.6875
2007-02-28,61.7067
2007-02-27,61.7174
2007-02-26,61.7147
2007-02-23,61.6727
2007-02-22,61.6190
2007-02-21,61.5540
2007-02-20,61.4798
2007-02-16,61.4006
2007-02-15,61.3247
2007-02-14,61.2481
2007-02-13,61.1662
2007-02-12,61.0949
2007-02-09,61.0182
2007-02-08,60.9403
2007-02-07,60.8467
2007-02-06,60.7522
2007-02-05,60.6597
2007-02-02,60.5543
2007-02-01,60.4628
2007-01-31,60.3717
2007-01-30,60.2768
2007-01-29,60.1770
2007-01-26,60.0862
2007-01-25,60.0081
2007-01-24,59.9276
2007-01-23,59.8469
2007-01-22,59.7688
2007-01-19,59.6888
2007-01-18,59.6196
2007-01-17,59.5055
2007-01-16,59.3815
2007-01-12,59.2445
2007-01-11,59.1242
2007-01-10,59.0108
2007-01-09,58.8918
2007-01-08,58.7548
2007-01-05,58.6305
2007-01-04,58.5234
2007-01-03,58.4022
2006-12-29,58.2924
2006-12-28,58.1820
2006-12-27,58.0718
2006-12-26,57.9563
2006-12-22,57.8588
2006-12-21,57.7648
2006-12-20,57.6602
2006-12-19,57.5523
2006-12-18,57.4422
2006-12-15,57.3373
2006-12-14,57.2321
2006-12-13,57.1240
2006-12-12,57.0215
2006-12-11,56.9256
2006-12-08,56.8341
2006-12-07,56.7379
2006-12-06,56.6348
2006-12-05,56.5311
2006-12-04,56.4205
2006-12-01,56.3205
2006-11-30,56.2485
2006-11-29,56.1661
2006-11-28,56.0874
2006-11-27,56.0094
2006-11-24,55.9284
2006-11-22,55.8206
2006-11-21,55.7084
2006-11-20,55.5998
2006-11-17,55.4867
2006-11-16,55.3639
2006-11-15,55.2431
2006-11-14,55.1246
2006-11-13,55.0014
2006-11-10,54.8919
2006-11-09,54.7842
2006-11-08,54.6656
2006-11-07,54.5424
2006-11-06,54.4225
2006-11-03,54.2982
2006-11-02,54.1872
2006-11-01,54.0703
2006-10-31,53.9494
2006-10-30,53.8191
2006-10-27,53.6972
2006-10-26,53.5825
2006-10-25,53.4553
2006-10-24,53.3216
2006-10-23,53.1898
2006-10-20,53.0543
2006-10-19,52.9304
2006-10-18,52.8121
2006-10-17,52.6921
2006-10-16,52.6075
2006-10-13,52.5243
2006-10-12,52.4479
2006-10-11,52.3881
2006-10-10,52.3338
2006-10-09,52.2785
2006-10-06,52.2245
2006-10-05,52.1808
2006-10-04,52.1392
2006-10-03,52.0943
2006-10-02,52.0677
2006-09-29,52.0376
2006-09-28,52.0060
2006-09-27,51.9731
2006-09-26,51.9382
2006-09-25,51.8972
2006-09-22,51.8620
2006-09-21,51.8364
2006-09-20,51.8051
2006-09-19,51.7493
2006-09-18,51.7128
2006-09-15,51.6707
2006-09-14,51.6184
2006-09-13,51.5714
2006-09-12,51.5268
2006-09-11,51.4803
2006-09-08,51.4508
2006-09-07,51.4243
2006-09-06,51.4139
2006-09-05,51.3916
2006-09-01,51.3614
2006-08-31,51.3231
2006-08-30,51.2899
2006-08-29,51.2527
2006-08-28,51.2124
2006-08-25,51.1855
2006-08-24,51.1639
2006-08-23,51.1485
2006-08-22,51.1421
2006-08-21,51.1320
2006-08-18,51.1172
2006-08-17,51.0940
2006-08-16,51.0773
2006-08-15,51.0639
2006-08-14,51.0769
2006-08-11,51.0954
2006-08-10,51.1301
2006-08-09,51.1621
2006-08-08,51.1994
2006-08-07,51.2382
2006-08-04,51.2793
2006-08-03,51.3160
2006-08-02,51.3480
2006-08-01,51.3807
2006-07-31,51.4165
2006-07-28,51.4363
2006-07-27,51.4624
2006-07-26,51.4996
2006-07-25,51.5419
2006-07-24,51.5842
2006-07-21,51.6261
2006-07-20,51.6836
2006-07-19,51.7342
2006-07-18,51.7780
2006-07-17,51.8466
2006-07-14,51.9239
2006-07-13,52.0045
2006-07-12,52.0778
2006-07-11,52.1364
2006-07-10,52.1831
2006-07-07,52.2281
2006-07-06,52.2773
2006-07-05,52.3055
2006-07-03,52.3385
2006-06-30,52.3688
2006-06-29,52.4156
2006-06-28,52.4532
2006-06-27,52.5051
2006-06-26,52.5572
2006-06-23,52.6034
2006-06-22,52.6512
2006-06-21,52.6988
2006-06-20,52.7328
2006-06-19,52.7715
2006-06-16,52.8153
2006-06-15,52.8562
2006-06-14,52.8899
2006-06-13,52.9355
2006-06-12,52.9923
2006-06-09,53.0490
2006-06-08,53.0939
2006-06-07,53.1525
2006-06-06,53.1845
2006-06-05,53.2090
2006-06-02,53.2433
2006-06-01,53.2722
2006-05-31,53.2863
2006-05-30,53.3111
2006-05-26,53.3329
2006-05-25,53.3475
2006-05-24,53.3703
2006-05-23,53.3984
2006-05-22,53.4263
2006-05-19,53.4523
2006-05-18,53.4755
2006-05-17,53.4940
2006-05-16,53.5050
2006-05-15,53.5044
2006-05-12,53.4942
2006-05-11,53.4904
2006-05-10,53.4856
2006-05-09,53.4749
2006-05-08,53.4597
2006-05-05,53.4486
2006-05-04,53.4401
2006-05-03,53.4386
2006-05-02,53.4335
2006-05-01,53.4320
2006-04-28,53.4329
2006-04-27,53.4324
2006-04-26,53.4118
2006-04-25,53.3976
2006-04-24,53.3921
2006-04-21,53.3938
2006-04-20,53.4015
2006-04-19,53.4045
2006-04-18,53.4098
2006-04-17,53.3961
2006-04-13,53.4041
2006-04-12,53.4078
2006-04-11,53.4276
2006-04-10,53.4425
2006-04-07,53.4454
2006-04-06,53.4433
2006-04-05,53.4238
2006-04-04,53.3991
2006-04-03,53.3834
2006-03-31,53.3725
2006-03-30,53.3691
2006-03-29,53.3560
2006-03-28,53.3437
2006-03-27,53.3402
2006-03-24,53.3281
2006-03-23,53.3122
2006-03-22,53.2980
2006-03-21,53.2671
2006-03-20,53.2440
2006-03-17,53.2234
2006-03-16,53.2061
2006-03-15,53.1941
2006-03-14,53.1752
2006-03-13,53.1624
2006-03-10,53.1619
2006-03-09,53.1660
2006-03-08,53.1775
2006-03-07,53.1876
2006-03-06,53.2090
2006-03-03,53.2347
2006-03-02,53.2615
2006-03-01,53.2890
2006-02-28,53.3176
2006-02-27,53.3423
2006-02-24,53.3625
2006-02-23,53.3900
2006-02-22,53.4167
2006-02-21,53.4289
2006-02-17,53.4524
2006-02-16,53.4737
2006-02-15,53.4928
2006-02-14,53.5131
2006-02-13,53.5307
2006-02-10,53.5571
2006-02-09,53.5724
2006-02-08,53.6001
2006-02-07,53.6232
2006-02-06,53.6645
2006-02-03,53.7084
2006-02-02,53.7471
2006-02-01,53.7702
2006-01-31,53.7844
2006-01-30,53.8073
2006-01-27,53.8264
2006-01-26,53.8538
2006-01-25,53.8857
2006-01-24,53.9157
2006-01-23,53.9472
2006-01-20,53.9719
2006-01-19,53.9978
2006-01-18,54.0016
2006-01-17,53.9875
2006-01-13,53.9923
2006-01-12,53.9949
2006-01-11,53.9924
2006-01-10,53.9819
2006-01-09,53.9726
2006-01-06,53.9675
2006-01-05,53.9463
2006-01-04,53.9568
2006-01-03,53.9747
2005-12-30,53.9915
2005-12-29,54.0068
2005-12-28,54.0198
2005-12-27,54.0247
2005-12-23,54.0303
2005-12-22,54.0297
2005-12-21,54.0324
2005-12-20,54.0365
2005-12-19,54.0491
2005-12-16,54.0582
2005-12-15,54.0596
2005-12-14,54.0588
2005-12-13,54.0633
2005-12-12,54.0603
2005-12-09,54.0278
2005-12-08,53.9815
2005-12-07,53.9272
2005-12-06,53.8560
2005-12-05,53.7777
2005-12-02,53.7072
2005-12-01,53.6324
2005-11-30,53.5487
2005-11-29,53.4674
2005-11-28,53.3819
2005-11-25,53.2945
2005-11-23,53.2093
2005-11-22,53.1225
2005-11-21,53.0445
2005-11-18,52.9741
2005-11-17,52.8960
2005-11-16,52.8278
2005-11-15,52.7628
2005-11-14,52.7097
2005-11-11,52.6709
2005-11-10,52.6288
2005-11-09,52.5931
2005-11-08,52.5718
2005-11-07,52.5460
2005-11-04,52.5163
2005-11-03,52.4939
2005-11-02,52.4728
2005-11-01,52.4749
2005-10-31,52.4701
2005-10-28,52.4614
2005-10-27,52.4586
2005-10-26,52.4441
2005-10-25,52.4217
2005-10-24,52.3928
2005-10-21,52.3618
2005-10-20,52.3320
2005-10-19,52.3037
2005-10-18,52.2618
2005-10-17,52.2280
2005-10-14,52.2052
2005-10-13,52.1850
2005-10-12,52.1664
2005-10-11,52.1476
2005-10-10,52.1153
2005-10-07,52.1077
2005-10-06,52.1097
2005-10-05,52.1222
2005-10-04,52.1334
2005-10-03,52.1410
2005-09-30,52.1443
2005-09-29,52.1508
2005-09-28,52.1555
2005-09-27,52.1715
2005-09-26,52.2076
2005-09-23,52.2519
2005-09-22,52.2895
2005-09-21,52.3251
2005-09-20,52.3699
2005-09-19,52.4007
2005-09-16,52.4226
2005-09-15,52.4332
2005-09-14,52.4482
2005-09-13,52.4573
2005-09-12,52.4631
2005-09-09,52.4596
2005-09-08,52.4564
2005-09-07,52.4616
2005-09-06,52.4645
2005-09-02,52.4669
2005-09-01,52.4898
2005-08-31,52.5120
2005-08-30,52.5206
2005-08-29,52.5305
2005-08-26,52.5301
2005-08-25,52.5422
2005-08-24,52.5452
2005-08-23,52.5453
2005-08-22,52.5362
2005-08-19,52.5195
2005-08-18,52.5003
2005-08-17,52.5018
2005-08-16,52.5013
2005-08-15,52.5009
2005-08-12,52.4847
2005-08-11,52.4723
2005-08-10,52.4535
2005-08-09,52.4427
2005-08-08,52.4123
2005-08-05,52.3831
2005-08-04,52.3560
2005-08-03,52.3314
2005-08-02,52.2941
2005-08-01,52.2658
2005-07-29,52.2354
2005-07-28,52.2040
2005-07-27,52.1675
2005-07-26,52.1294
2005-07-25,52.0872
2005-07-22,52.0432
2005-07-21,51.9951
2005-07-20,51.9466
2005-07-19,51.8945
2005-07-18,51.8530
2005-07-15,51.8354
2005-07-14,51.8099
2005-07-13,51.7834
2005-07-12,51.7690
2005-07-11,51.7727
2005-07-08,51.7905
2005-07-07,51.8043
2005-07-06,51.8433
2005-07-05,51.9036
2005-07-01,51.9783
2005-06-30,52.0562
2005-06-29,52.1417
2005-06-28,52.2220
2005-06-27,52.2966
2005-06-24,52.3911
2005-06-23,52.4859
2005-06-22,52.5644
2005-06-21,52.6207
2005-06-20,52.6888
2005-06-17,52.7565
2005-06-16,52.8277
2005-06-15,52.8917
2005-06-14,52.9668
2005-06-13,53.0617
2005-06-10,53.1565
2005-06-09,53.2568
2005-06-08,53.3571
2005-06-07,53.4611
2005-06-06,53.5640
2005-06-03,53.6696
2005-06-02,53.7670
2005-06-01,53.8461
2005-05-31,53.9334
2005-05-27,54.0393
2005-05-26,54.1271
2005-05-25,54.2162
2005-05-24,54.3219
2005-05-23,54.4322
2005-05-20,54.5357
2005-05-19,54.6425
2005-05-18,54.7417
2005-05-17,54.8534
2005-05-16,54.9942
2005-05-13,55.1373
2005-05-12,55.2986
2005-05-11,55.4702
2005-05-10,55.6367
2005-05-09,55.8062
2005-05-06,55.9574
2005-05-05,56.1079
2005-05-04,56.2609
2005-05-03,56.3966
2005-05-02,56.5429
2005-04-29,56.6916
2005-04-28,56.8450
2005-04-27,57.0076
2005-04-26,57.1587
2005-04-25,57.3339
2005-04-22,57.5233
2005-04-21,57.7217
2005-04-20,57.9268
2005-04-19,58.1620
2005-04-18,58.3568
2005-04-15,58.5403
2005-04-14,58.7269
2005-04-13,58.8272
2005-04-12,58.9174
2005-04-11,58.9941
2005-04-08,59.0665
2005-04-07,59.1222
2005-04-06,59.1681
2005-04-05,59.2077
2005-04-04,59.2407
2005-04-01,59.2645
2005-03-31,59.2874
2005-03-30,59.2984
2005-03-29,59.3188
2005-03-28,59.3406
2005-03-24,59.3572
2005-03-23,59.3785
2005-03-22,59.4026
2005-03-21,59.4404
2005-03-18,59.4788
2005-03-17,59.5211
2005-03-16,59.5566
2005-03-15,59.5826
2005-03-14,59.5996
2005-03-11,59.6102
2005-03-10,59.6261
2005-03-09,59.6307
2005-03-08,59.6361
2005-03-07,59.6445
2005-03-04,59.6599
2005-03-03,59.6656
2005-03-02,59.6710
2005-03-01,59.6698
2005-02-28,59.6636
2005-02-25,59.6667
2005-02-24,59.6670
2005-02-23,59.6694
2005-02-22,59.6788
2005-02-18,59.6856
2005-02-17,59.6802
2005-02-16,59.6684
2005-02-15,59.6451
2005-02-14,59.6251
2005-02-11,59.6145
2005-02-10,59.6073
2005-02-09,59.6069
2005-02-08,59.6073
2005-02-07,59.5891
2005-02-04,59.5677
2005-02-03,59.5461
2005-02-02,59.5367
2005-02-01,59.5172
2005-01-31,59.5030
2005-01-28,59.4943
2005-01-27,59.4922
2005-01-26,59.5019
2005-01-25,59.5122
2005-01-24,59.5196
2005-01-21,59.5323
2005-01-20,59.5376
2005-01-19,59.5350
2005-01-18,59.5311
2005-01-14,59.5037
2005-01-13,59.4861
2005-01-12,59.4637
2005-01-11,59.4309
2005-01-10,59.4003
2005-01-07,59.3601
2005-01-06,59.3179
2005-01-05,59.2694
2005-01-04,59.2160
2005-01-03,59.1589
2004-12-31,59.0871
2004-12-30,59.0031
2004-12-29,58.9210
2004-12-28,58.8388
2004-12-27,58.7534
2004-12-23,58.6766
2004-12-22,58.5954
2004-12-21,58.5140
2004-12-20,58.4386
2004-12-17,58.3678
2004-12-16,58.3001
2004-12-15,58.2148
2004-12-14,58.1294
2004-12-13,58.0424
2004-12-10,57.9649
2004-12-09,57.8830
2004-12-08,57.7885
2004-12-07,57.7032
2004-12-06,57.6234
2004-12-03,57.5216
2004-12-02,57.4253
2004-12-01,57.3443
2004-11-30,57.2600
2004-11-29,57.1954
2004-11-26,57.1130
2004-11-24,57.0391
2004-11-23,56.9542
2004-11-22,56.8698
2004-11-19,56.7860
2004-11-18,56.7090
2004-11-17,56.6220
2004-11-16,56.5286
2004-11-15,56.4407
2004-11-12,56.3377
2004-11-11,56.2404
2004-11-10,56.1480
2004-11-09,56.0690
2004-11-08,55.9915
2004-11-05,55.9125
2004-11-04,55.8353
2004-11-03,55.7683
2004-11-02,55.7151
2004-11-01,55.6703
2004-10-29,55.6293
2004-10-28,55.5921
2004-10-27,55.5574
2004-10-26,55.5155
2004-10-25,55.4857
2004-10-22,55.4627
2004-10-21,55.4526
2004-10-20,55.4332
2004-10-19,55.4041
2004-10-18,55.3672
2004-10-15,55.3743
2004-10-14,55.3953
2004-10-13,55.4177
2004-10-12,55.4379
2004-10-11,55.4453
2004-10-08,55.4448
2004-10-07,55.4432
2004-10-06,55.4324
2004-10-05,55.4133
2004-10-04,55.4032
2004-10-01,55.3949
2004-09-30,55.3922
2004-09-29,55.4021
2004-09-28,55.4220
2004-09-27,55.4488
2004-09-24,55.4802
2004-09-23,55.5088
2004-09-22,55.5451
2004-09-21,55.5766
2004-09-20,55.5905
2004-09-17,55.6049
2004-09-16,55.6190
2004-09-15,55.6286
2004-09-14,55.6351
2004-09-13,55.6372
2004-09-10,55.6423
2004-09-09,55.6441
2004-09-08,55.6500
2004-09-07,55.6635
2004-09-03,55.6889
2004-09-02,55.7222
2004-09-01,55.7539
2004-08-31,55.7907
2004-08-30,55.8223
2004-08-27,55.8582
2004-08-26,55.8878
2004-08-25,55.9213
2004-08-24,55.9505
2004-08-23,55.9850
2004-08-20,56.0210
2004-08-19,56.0499
2004-08-18,56.0841
2004-08-17,56.1158
2004-08-16,56.1623
2004-08-13,56.2100
2004-08-12,56.2601
2004-08-11,56.3332
2004-08-10,56.3886
2004-08-09,56.4283
2004-08-06,56.4874
2004-08-05,56.5487
2004-08-04,56.5914
2004-08-03,56.6249
2004-08-02,56.6625
2004-07-30,56.6882
2004-07-29,56.7094
2004-07-28,56.7350
2004-07-27,56.7730
2004-07-26,56.8114
2004-07-23,56.8607
2004-07-22,56.9141
2004-07-21,56.9530
2004-07-20,57.0025
2004-07-19,57.0393
2004-07-16,57.0905
2004-07-15,57.1559
2004-07-14,57.2260
2004-07-13,57.2961
2004-07-12,57.3532
2004-07-09,57.4153
2004-07-08,57.4923
2004-07-07,57.5740
2004-07-06,57.6353
2004-07-02,57.6934
2004-07-01,57.7354
2004-06-30,57.7723
2004-06-29,57.8016
2004-06-28,57.8296
2004-06-25,57.8528
2004-06-24,57.8656
2004-06-23,57.8729
2004-06-22,57.8701
2004-06-21,57.8772
2004-06-18,57.8913
2004-06-17,57.8983
2004-06-16,57.9005
2004-06-15,57.9035
2004-06-14,57.9046
2004-06-10,57.9117
2004-06-09,57.9140
2004-06-08,57.9210
2004-06-07,57.9289
2004-06-04,57.9549
2004-06-03,57.9955
2004-06-02,58.0396
2004-06-01,58.0764
2004-05-28,58.1122
2004-05-27,58.1426
2004-05-26,58.1737
2004-05-25,58.2084
2004-05-24,58.2394
2004-05-21,58.2916
2004-05-20,58.3445
2004-05-19,58.3947
2004-05-18,58.4508
2004-05-17,58.5207
2004-05-14,58.5989
2004-05-13,58.6673
2004-05-12,58.7270
2004-05-11,58.7928
2004-05-10,58.8558
2004-05-07,58.9234
2004-05-06,58.9753
2004-05-05,59.0262
2004-05-04,59.0726
2004-05-03,59.1195
2004-04-30,59.1800
2004-04-29,59.2397
2004-04-28,59.2889
2004-04-27,59.3220
2004-04-26,59.3467
2004-04-23,59.3807
2004-04-22,59.4044
2004-04-21,59.4356
2004-04-20,59.4607
2004-04-19,59.4942
2004-04-16,59.5117
2004-04-15,59.5252
2004-04-14,59.5172
2004-04-13,59.5125
2004-04-12,59.5162
2004-04-08,59.5110
2004-04-07,59.5136
2004-04-06,59.5168
2004-04-05,59.5121
2004-04-02,59.5012
2004-04-01,59.4897
2004-03-31,59.5016
2004-03-30,59.5206
2004-03-29,59.5337
2004-03-26,59.5425
2004-03-25,59.5503
2004-03-24,59.5632
2004-03-23,59.5843
2004-03-22,59.6116
2004-03-19,59.6433
2004-03-18,59.6680
2004-03-17,59.6773
2004-03-16,59.6798
2004-03-15,59.6945
2004-03-12,59.7176
2004-03-11,59.7222
2004-03-10,59.7537
2004-03-09,59.7620
2004-03-08,59.7516
2004-03-05,59.7402
2004-03-04,59.7045
2004-03-03,59.6690
2004-03-02,59.6269
2004-03-01,59.5843
2004-02-27,59.5379
2004-02-26,59.4975
2004-02-25,59.4527
2004-02-24,59.4101
2004-02-23,59.3634
2004-02-20,59.3265
2004-02-19,59.2715
2004-02-18,59.2090
2004-02-17,59.1373
2004-02-13,59.0519
2004-02-12,58.9604
2004-02-11,58.8723
2004-02-10,58.7739
2004-02-09,58.6781
2004-02-06,58.5888
2004-02-05,58.4979
2004-02-04,58.4082
2004-02-03,58.2995
2004-02-02,58.1912
2004-01-30,58.0885
2004-01-29,57.9857
2004-01-28,57.8966
2004-01-27,57.8138
2004-01-26,57.7111
2004-01-23,57.5928
2004-01-22,57.4971
2004-01-21,57.4046
2004-01-20,57.3077
2004-01-16,57.2166
2004-01-15,57.1465
2004-01-14,57.0918
2004-01-13,57.0837
2004-01-12,57.0832
2004-01-09,57.0589
2004-01-08,57.0386
2004-01-07,56.9942
2004-01-06,56.9524
2004-01-05,56.9060
2004-01-02,56.8589
2003-12-31,56.8301
2003-12-30,56.7862
2003-12-29,56.7421
2003-12-26,56.6856
2003-12-24,56.6359
2003-12-23,56.5934
2003-12-22,56.5432
2003-12-19,56.4844
2003-12-18,56.4276
2003-12-17,56.3749
2003-12-16,56.3126
2003-12-15,56.2415
2003-12-12,56.1930
2003-12-11,56.1359
2003-12-10,56.0815
2003-12-09,56.0347
2003-12-08,56.0011
2003-12-05,55.9595
2003-12-04,55.9242
2003-12-03,55.8782
2003-12-02,55.8457
2003-12-01,55.8067
2003-11-28,55.7636
2003-11-26,55.7257
2003-11-25,55.6951
2003-11-24,55.6701
2003-11-21,55.6416
2003-11-20,55.6257
2003-11-19,55.6127
2003-11-18,55.5864
2003-11-17,55.5653
2003-11-14,55.5329
2003-11-13,55.4940
2003-11-12,55.4436
2003-11-11,55.3972
2003-11-10,55.3671
2003-11-07,55.3287
2003-11-06,55.3114
2003-11-05,55.2797
2003-11-04,55.2604
2003-11-03,55.2324
2003-10-31,55.1968
2003-10-30,55.1632
2003-10-29,55.1334
2003-10-28,55.1002
2003-10-27,55.0592
2003-10-24,55.0351
2003-10-23,55.0117
2003-10-22,54.9914
2003-10-21,54.9666
2003-10-20,54.9353
2003-10-17,54.9025
2003-10-16,54.8661
2003-10-15,54.8283
2003-10-14,54.7453
2003-10-13,54.6609
2003-10-10,54.5686
2003-10-09,54.4813
2003-10-08,54.3950
2003-10-07,54.3043
2003-10-06,54.2241
2003-10-03,54.1489
2003-10-02,54.0792
2003-10-01,54.0152
2003-09-30,53.9465
2003-09-29,53.9023
2003-09-26,53.8428
2003-09-25,53.7873
2003-09-24,53.7261
2003-09-23,53.6637
2003-09-22,53.5751
2003-09-19,53.4842
2003-09-18,53.3671
2003-09-17,53.2641
2003-09-16,53.1766
2003-09-15,53.0917
2003-09-12,53.0282
2003-09-11,52.9607
2003-09-10,52.9019
2003-09-09,52.8429
2003-09-08,52.7624
2003-09-05,52.6844
2003-09-04,52.6324
2003-09-03,52.5671
2003-09-02,52.5207
2003-08-29,52.4807
2003-08-28,52.4881
2003-08-27,52.4970
2003-08-26,52.5048
2003-08-25,52.5063
2003-08-22,52.5148
2003-08-21,52.5105
2003-08-20,52.5077
2003-08-19,52.5022
2003-08-18,52.4992
2003-08-15,52.4876
2003-08-14,52.4979
2003-08-13,52.5113
2003-08-12,52.5297
2003-08-11,52.5444
2003-08-08,52.5658
2003-08-07,52.5893
2003-08-06,52.6158
2003-08-05,52.6549
2003-08-04,52.6956
2003-08-01,52.7206
2003-07-31,52.7444
2003-07-30,52.7689
2003-07-29,52.7977
2003-07-28,52.8162
2003-07-25,52.8256
2003-07-24,52.8223
2003-07-23,52.8451
2003-07-22,52.8582
2003-07-21,52.8773
2003-07-18,52.8885
2003-07-17,52.8843
2003-07-16,52.8850
2003-07-15,52.8420
2003-07-14,52.8020
2003-07-11,52.7742
2003-07-10,52.7527
2003-07-09,52.7418
2003-07-08,52.7121
2003-07-07,52.6719
2003-07-03,52.6330
2003-07-02,52.6207
2003-07-01,52.5980
2003-06-30,52.5895
2003-06-27,52.5949
2003-06-26,52.5886
2003-06-25,52.5702
2003-06-24,52.5754
2003-06-23,52.5660
2003-06-20,52.5621
2003-06-19,52.5360
2003-06-18,52.5140
2003-06-17,52.4896
2003-06-16,52.4699
2003-06-13,52.4473
2003-06-12,52.4466
2003-06-11,52.4305
2003-06-10,52.4138
2003-06-09,52.4257
2003-06-06,52.4342
2003-06-05,52.4678
2003-06-04,52.4784
2003-06-03,52.4591
2003-06-02,52.4449
2003-05-30,52.3855
2003-05-29,52.3158
2003-05-28,52.2533
2003-05-27,52.1870
2003-05-23,52.1177
2003-05-22,52.0782
2003-05-21,52.0274
2003-05-20,51.9742
2003-05-19,51.9253
2003-05-16,51.8666
2003-05-15,51.7742
2003-05-14,51.6683
2003-05-13,51.5756
2003-05-12,51.4647
2003-05-09,51.3640
2003-05-08,51.2800
2003-05-07,51.2134
2003-05-06,51.1374
2003-05-05,51.0513
2003-05-02,50.9761
2003-05-01,50.8860
2003-04-30,50.8156
2003-04-29,50.7564
2003-04-28,50.6862
2003-04-25,50.6216
2003-04-24,50.5715
2003-04-23,50.5035
2003-04-22,50.4271
2003-04-21,50.3507
2003-04-17,50.3018
2003-04-16,50.2404
2003-04-15,50.1954
2003-04-14,50.1507
2003-04-11,50.1398
2003-04-10,50.1456
2003-04-09,50.1482
2003-04-08,50.1546
2003-04-07,50.1438
2003-04-04,50.1277
2003-04-03,50.1072
2003-04-02,50.0719
2003-04-01,50.0416
2003-03-31,50.0457
2003-03-28,50.0537
2003-03-27,50.0309
2003-03-26,49.9999
2003-03-25,49.9671
2003-03-24,49.9093
2003-03-21,49.8657
2003-03-20,49.7873
2003-03-19,49.7418
2003-03-18,49.6980
2003-03-17,49.6473
2003-03-14,49.5957
2003-03-13,49.5873
2003-03-12,49.5857
2003-03-11,49.6260
2003-03-10,49.6649
2003-03-07,49.7001
2003-03-06,49.7078
2003-03-05,49.7264
2003-03-04,49.7369
2003-03-03,49.7607
2003-02-28,49.7770
2003-02-27,49.7857
2003-02-26,49.8031
2003-02-25,49.8194
2003-02-24,49.8146
2003-02-21,49.8163
2003-02-20,49.8002
2003-02-19,49.7940
2003-02-18,49.7831
2003-02-14,49.7742
2003-02-13,49.7893
2003-02-12,49.8249
2003-02-11,49.8531
2003-02-10,49.8705
2003-02-07,49.8816
2003-02-06,49.9033
2003-02-05,49.9202
2003-02-04,49.9425
2003-02-03,49.9674
2003-01-31,49.9789
2003-01-30,49.9904
2003-01-29,50.0009
2003-01-28,49.9858
2003-01-27,49.9730
2003-01-24,49.9816
2003-01-23,49.9831
2003-01-22,49.9583
2003-01-21,49.9502
2003-01-17,49.9313
2003-01-16,49.9023
2003-01-15,49.8120
2003-01-14,49.7003
2003-01-13,49.5737
2003-01-10,49.4582
2003-01-09,49.3381
2003-01-08,49.2244
2003-01-07,49.1442
2003-01-06,49.0393
2003-01-03,48.9630
2003-01-02,48.9099
2002-12-31,48.8696
2002-12-30,48.8676
2002-12-27,48.8816
2002-12-26,48.8816
2002-12-24,48.8671
2002-12-23,48.8362
2002-12-20,48.7984
2002-12-19,48.7657
2002-12-18,48.7469
2002-12-17,48.7216
2002-12-16,48.6808
2002-12-13,48.6224
2002-12-12,48.5835
